wavenumber,Aavg
9.109655701,0.007379318
9.110022331,-0.015409583
9.110388961,0.023574977
9.110755591,-0.001213058
9.111122221,0.02199435
9.111488851,0.01183611
9.111855481,0.023288517
9.112222111,0.019956079
9.112588741,0.007304319
9.112955371,0.014641001
9.113322001,-0.001399102
9.113688631,0.017416271
9.114055261,-0.009665484
9.114421891,0.01708719
9.114788521,-0.025444247
9.115155151,-0.001117153
9.115521781,-0.020769107
9.115888411,0.007419747
9.116255041,0.001615302
9.116621671,0.012275821
9.116988301,0.010277798
9.117354931,0.009398664
9.117721561,0.022880089
9.118088191,0.001396835
9.118454821,0.027127862
9.118821451,-0.009775966
9.119188081,0.013090044
9.119554711,-0.030496024
9.119921341,-0.000946052
9.120287971,-0.024269462
9.120654601,0.004897667
9.121021231,-0.011327394
9.121387861,0.00670829
9.121754491,-0.005233257
9.122121121,0.004352326
9.122487751,0.026515955
9.122854381,0.01511532
9.123221011,0.036463154
9.123587641,0.003518978
9.123954271,0.026825514
9.124320901,-0.003245266
9.124687531,0.029055146
9.125054161,-0.0143558
9.125420791,0.003125187
9.125787421,-0.027711071
9.126154051,-0.026632418
9.126520681,-0.035013774
9.126887311,-0.03538487
9.127253941,-0.029200953
9.127620571,-0.034444673
9.127987201,-0.00575812
9.128353831,-0.013620767
9.128720461,0.031435009
9.129087091,0.01726564
9.129453721,0.048962329
9.129820351,0.01882712
9.130186981,0.02998668
9.130553611,0.011030944
9.130920241,0.008077328
9.131286871,-0.001975094
9.131653501,-0.015504698
9.132020131,-0.004549361
9.132386761,-0.02705331
9.132753391,-0.002768657
9.133120021,-0.028603301
9.133486651,0.006272093
9.133853281,-0.030585587
9.134219911,0.006714276
9.134586541,-0.024406292
9.134953171,0.013593481
9.135319801,0.001086836
9.135686431,0.030089712
9.136053061,0.041161113
9.136419691,0.046853971
9.136786321,0.033184712
9.137152951,0.006956325
9.137519581,0.024730091
9.137886211,-0.012611365
9.138252841,0.003874798
9.138619471,-0.034297808
9.138986101,0.010993964
9.139352731,-0.02896306
9.139719361,-0.004516507
9.140085991,-0.021870635
9.140452621,-0.009117199
9.140819251,-0.020931596
9.141185881,-0.009937168
9.141552511,0.014013734
9.141919141,0.008797826
9.142285771,0.042987151
9.142652401,0.020059859
9.143019031,0.056758928
9.143385661,0.023622281
9.143752291,0.046842346
9.144118921,0.011100322
9.144485551,0.020402888
9.144852181,-0.023835931
9.145218811,-0.022562808
9.145585441,-0.02638747
9.145952071,-0.031865446
9.146318701,-0.024007513
9.146685331,-0.037803242
9.147051961,-0.01430096
9.147418591,-0.046211201
9.147785221,-0.001579007
9.148151851,-0.025095944
9.148518481,0.024837266
9.148885111,0.002816619
9.149251741,0.020325412
9.149618371,-0.00294784
9.149985001,0.015070511
9.150351632,0.007345315
9.150718262,0.014028596
9.151084892,0.01513303
9.151451522,-0.006003055
9.151818152,0.003005808
9.152184782,-0.034323597
9.152551412,-0.003778946
9.152918042,-0.04016383
9.153284672,-0.01695497
9.153651302,-0.051046245
9.154017932,-0.014570922
9.154384562,-0.026054459
9.154751192,-0.002415456
9.155117822,0.014691767
9.155484452,0.020511176
9.155851082,0.01616619
9.156217712,0.004740429
9.156584342,0.027172012
9.156950972,0.004224922
9.157317602,0.031862657
9.157684232,-0.014575497
9.158050862,0.002476271
9.158417492,-0.029370281
9.158784122,-0.003689471
9.159150752,-0.019916112
9.159517382,-0.000204219
9.159884012,-0.006783209
9.160250642,-0.003962348
9.160617272,0.013084974
9.160983902,0.010529078
9.161350532,0.030303092
9.161717162,0.004208188
9.162083792,0.032818439
9.162450422,-0.010192026
9.162817052,0.015035942
9.163183682,-0.023578689
9.163550312,0.003866648
9.163916942,-0.035110024
9.164283572,-0.022281671
9.164650202,-0.027311233
9.165016832,-0.008357975
9.165383462,-0.000157461
9.165750092,0.003979329
9.166116722,0.027978885
9.166483352,0.012478994
9.166849982,0.037010579
9.167216612,0.006120079
9.167583242,0.036633514
9.167949872,-0.001014602
9.168316502,0.024091644
9.168683132,-0.004299203
9.169049762,0.007880491
9.169416392,-0.01759506
9.169783022,-0.016692725
9.170149652,-0.016837406
9.170516282,-0.038188033
9.170882912,-0.024631192
9.171249542,-0.043496653
9.171616172,-0.007939009
9.171982802,-0.02219537
9.172349432,0.023096941
9.172716062,0.008288988
9.173082692,0.038901284
9.173449322,0.021500009
9.173815952,0.04204432
9.174182582,0.036867065
9.174549212,0.028338533
9.174915842,0.013272667
9.175282472,-0.011574452
9.175649102,-0.00307578
9.176015732,-0.028276794
9.176382362,0.003357029
9.176748992,-0.043330681
9.177115622,-0.013235953
9.177482252,-0.047474058
9.177848882,-0.009134782
9.178215512,-0.021304363
9.178582142,0.016550906
9.178948772,0.010509674
9.179315402,0.030107666
9.179682032,0.03368263
9.180048662,0.033749099
9.180415292,0.03943852
9.180781922,0.031518084
9.181148552,0.049357737
9.181515182,-0.001426383
9.181881812,0.007877118
9.182248442,-0.032295079
9.182615072,-0.001433252
9.182981702,-0.035547192
9.183348332,-0.017974856
9.183714962,-0.036227412
9.184081592,-0.028198808
9.184448222,-0.024678802
9.184814852,-0.025700841
9.185181482,0.005788754
9.185548112,-0.009324149
9.185914742,0.02607214
9.186281372,0.004415897
9.186648002,0.049010703
9.187014632,0.019750463
9.187381262,0.049704984
9.187747892,0.009463542
9.188114522,0.011151368
9.188481152,-0.011704636
9.188847782,-0.009198718
9.189214412,-0.005102444
9.189581042,-0.020630275
9.189947672,-0.017965943
9.190314302,-0.038859938
9.190680932,-0.010815354
9.191047562,-0.042776151
9.191414192,-0.00055426
9.191780822,-0.028011202
9.192147452,0.011222936
9.192514082,-0.016409681
9.192880712,0.009740685
9.193247342,-0.000349576
9.193613972,0.01878293
9.193980602,0.02127878
9.194347232,0.017662108
9.194713862,0.025639975
9.195080492,0.005503797
9.195447122,0.027910351
9.195813752,-0.006657299
9.196180382,0.015744749
9.196547012,-0.019702416
9.196913642,0.001615313
9.197280272,-0.029960122
9.197646902,-0.01632549
9.198013532,-0.032775984
9.198380162,-0.021476044
9.198746792,-0.015869598
9.199113422,-0.010879969
9.199480052,0.006074918
9.199846682,-0.0055463
9.200213312,0.026426989
9.200579942,-0.003184621
9.200946572,0.024621079
9.201313202,-0.011846654
9.201679832,0.017577653
9.202046462,-0.008343757
9.202413092,0.016341998
9.202779722,5.21422E-05
9.203146352,0.002042164
9.203512982,-0.006136002
9.203879612,-0.005940528
9.204246242,0.011891273
9.204612872,-0.01661339
9.204979502,0.0136752
9.205346132,-0.028794025
9.205712762,0.009394613
9.206079392,-0.016948884
9.206446022,0.023238526
9.206812652,-0.00634724
9.207179282,0.019188117
9.207545912,-0.012667587
9.207912542,-0.000541449
9.208279172,-0.002618412
9.208645802,0.003154006
9.209012432,0.002700326
9.209379062,-0.009265456
9.209745692,0.018185312
9.210112322,-0.001772961
9.210478952,0.034286253
9.210845582,0.003101135
9.211212212,0.037369854
9.211578842,-0.003735543
9.211945472,0.01152769
9.212312102,-0.003539507
9.212678732,0.004933544
9.213045362,-0.000896362
9.213411992,-0.003747558
9.213778622,0.003898529
9.214145252,-0.018236907
9.214511882,-0.004975072
9.214878512,-0.03238767
9.215245142,-0.002721093
9.215611772,-0.036047784
9.215978402,0.003679529
9.216345032,-0.011082645
9.216711662,0.017489906
9.217078292,0.006290224
9.217444922,0.020484196
9.217811552,0.018957568
9.218178182,0.017080766
9.218544812,0.013115453
9.218911442,0.00132955
9.219278072,0.025846465
9.219644702,-0.009191787
9.220011332,0.019369634
9.220377962,-0.030223966
9.220744592,0.006567228
9.221111222,-0.036424496
9.221477852,-0.002291755
9.221844482,-0.0208039
9.222211112,-0.00103498
9.222577742,-0.01621052
9.222944372,-0.008010015
9.223311002,0.011242771
9.223677632,0.012251347
9.224044262,0.041744135
9.224410892,0.014040941
9.224777522,0.038421944
9.225144152,0.008264168
9.225510782,0.035397588
9.225877412,0.006074878
9.226244042,0.024098328
9.226610672,-0.008269932
9.226977302,-0.00075574
9.227343932,-0.009841697
9.227710562,-0.012716376
9.228077192,-0.008173249
9.228443822,-0.025070055
9.228810452,-0.000829726
9.229177082,-0.025543817
9.229543712,0.011886671
9.229910342,-0.003372592
9.230276972,0.039846523
9.230643602,0.011017146
9.231010232,0.043767596
9.231376862,0.02558548
9.231743492,0.037056462
9.232110122,0.017277109
9.232476752,0.016151977
9.232843382,0.017512349
9.233210012,-0.005437238
9.233576642,0.01231538
9.233943272,-0.019919609
9.234309902,0.016884136
9.234676532,-0.031884583
9.235043162,0.003219209
9.235409792,-0.039423769
9.235776422,-0.00593057
9.236143052,-0.02773025
9.236509682,0.007388321
9.236876312,0.005946252
9.237242942,0.020156615
9.237609572,0.015909081
9.237976202,0.006281285
9.238342832,0.02615573
9.238709462,0.004145907
9.239076092,0.022594657
9.239442722,-0.008785321
9.239809352,0.017023488
9.240175982,-0.016616796
9.240542612,0.011414679
9.240909242,-0.000288243
9.241275872,0.01267151
9.241642502,-0.004693001
9.242009132,-0.011133103
9.242375762,0.002321138
9.242742392,-0.012697687
9.243109022,0.004085997
9.243475652,-0.017585243
9.243842282,0.011822559
9.244208912,-0.028046649
9.244575542,0.011890754
9.244942172,-0.022462843
9.245308802,0.006994288
9.245675432,-0.020517813
9.246042062,-0.002353859
9.246408692,-0.002200542
9.246775322,0.006037107
9.247141952,0.016154473
9.247508582,0.01311634
9.247875212,0.028359882
9.248241842,-0.007406626
9.248608472,0.016914002
9.248975102,-0.019517599
9.249341732,0.009155565
9.249708362,-0.025192251
9.250074993,0.005495984
9.250441623,-0.021566006
9.250808253,-0.005711856
9.251174883,-0.013656791
9.251541513,0.000151092
9.251908143,0.002545334
9.252274773,-0.010292245
9.252641403,0.00783724
9.253008033,-0.011019297
9.253374663,0.025087146
9.253741293,0.007853224
9.254107923,0.042083482
9.254474553,0.016221928
9.254841183,0.04500908
9.255207813,0.017970107
9.255574443,0.033114556
9.255941073,0.012356008
9.256307703,-0.000117765
9.256674333,-0.009572007
9.257040963,-0.027914075
9.257407593,-0.011697714
9.257774223,-0.035430593
9.258140853,-0.003936242
9.258507483,-0.037720972
9.258874113,-0.000107406
9.259240743,-0.027097808
9.259607373,0.006438049
9.259974003,-0.008843999
9.260340633,0.017081187
9.260707263,0.00290645
9.261073893,0.010357833
9.261440523,0.022552074
9.261807153,0.01817966
9.262173783,0.032355689
9.262540413,0.000326888
9.262907043,0.022448487
9.263273673,-0.023094526
9.263640303,-0.00032577
9.264006933,-0.033935737
9.264373563,0.002547373
9.264740193,-0.0283878
9.265106823,-0.005975557
9.265473453,-0.020055287
9.265840083,-0.011794163
9.266206713,-0.010130114
9.266573343,-0.006194327
9.266939973,0.01704349
9.267306603,0.003066466
9.267673233,0.021373839
9.268039863,0.001165862
9.268406493,0.02961451
9.268773123,0.000993759
9.269139753,0.025949054
9.269506383,-0.005474663
9.269873013,0.012742867
9.270239643,-0.013684812
9.270606273,-0.008742465
9.270972903,-0.005654768
9.271339533,-0.015132282
9.271706163,-0.00110456
9.272072793,-0.024533464
9.272439423,0.010390234
9.272806053,-0.011904172
9.273172683,0.025303468
9.273539313,-0.005489925
9.273905943,0.021474403
9.274272573,-0.008904424
9.274639203,0.018265788
9.275005833,0.007968434
9.275372463,0.010145936
9.275739093,0.007666007
9.276105723,0.001428687
9.276472353,0.019693209
9.276838983,-0.006035545
9.277205613,0.015863107
9.277572243,-0.012967083
9.277938873,0.023321759
9.278305503,-0.020642182
9.278672133,0.015272941
9.279038763,-0.006528236
9.279405393,0.024411105
9.279772023,0.003635737
9.280138653,0.003165448
9.280505283,-0.007714308
9.280871913,-0.008468769
9.281238543,-0.001338843
9.281605173,-0.014614283
9.281971803,0.014527254
9.282338433,-0.012339281
9.282705063,0.008323022
9.283071693,-0.019507469
9.283438323,0.021015085
9.283804953,-0.00881527
9.284171583,0.013832512
9.284538213,0.00126482
9.284904843,0.006193486
9.285271473,0.003087868
9.285638103,0.003373458
9.286004733,0.018241531
9.286371363,-0.003059688
9.286737993,0.016083375
9.287104623,-0.026968647
9.287471253,-0.0018621
9.287837883,-0.036718904
9.288204513,0.000565282
9.288571143,-0.021643281
9.288937773,0.006827843
9.289304403,-0.021907148
9.289671033,-0.004894189
9.290037663,-0.001690306
9.290404293,-0.002396351
9.290770923,0.003120008
9.291137553,-0.005957339
9.291504183,0.030488649
9.291870813,0.014311514
9.292237443,0.053793486
9.292604073,0.020722389
9.292970703,0.042653783
9.293337333,-0.011495333
9.293703963,0.006114118
9.294070593,-0.017964943
9.294437223,-0.00535054
9.294803853,-0.018428965
9.295170483,-0.0226827
9.295537113,-0.010728895
9.295903743,-0.024667826
9.296270373,0.00267226
9.296637003,-0.017457519
9.297003633,0.014129206
9.297370263,-0.021966588
9.297736893,0.010624374
9.298103523,-0.008890966
9.298470153,0.03001633
9.298836783,0.011652745
9.299203413,0.028229001
9.299570043,0.018254198
9.299936673,0.006720159
9.300303303,0.014287975
9.300669933,-0.008145507
9.301036563,0.019257959
9.301403193,-0.012861939
9.301769823,0.017977961
9.302136453,-0.023507276
9.302503083,0.009977125
9.302869713,-0.02325646
9.303236343,0.015697435
9.303602973,-0.003160733
9.303969603,0.003215497
9.304336233,-0.010552892
9.304702863,-0.002156557
9.305069493,0.022408639
9.305436123,0.013412996
9.305802753,0.033760285
9.306169383,0.013869049
9.306536013,0.046442445
9.306902643,0.003990117
9.307269273,0.036024384
9.307635903,-0.00298637
9.308002533,0.016486063
9.308369163,-0.02745519
9.308735793,-0.01017202
9.309102423,-0.012094961
9.309469053,-0.010690442
9.309835683,-0.009633294
9.310202313,-0.017660511
9.310568943,-0.003206117
9.310935573,-0.020244689
9.311302203,0.013484673
9.311668833,-0.00525926
9.312035463,0.028203558
9.312402093,-0.004034619
9.312768723,0.014429908
9.313135353,-0.007542089
9.313501983,0.010589752
9.313868613,0.000565993
9.314235243,0.003233743
9.314601873,0.007082386
9.314968503,-0.016325989
9.315335133,0.004323551
9.315701763,-0.024446705
9.316068393,0.010443506
9.316435023,-0.028517473
9.316801653,0.011894611
9.317168283,-0.014905107
9.317534913,0.015660449
9.317901543,-0.010482103
9.318268173,0.011307236
9.318634803,0.004775457
9.319001433,0.006651858
9.319368063,-0.001289228
9.319734693,-0.011530167
9.320101323,0.012548179
9.320467953,-0.009009764
9.320834583,0.023823567
9.321201213,-0.010787946
9.321567843,0.014892587
9.321934473,-0.027690684
9.322301103,-0.000168695
9.322667733,-0.019872335
9.323034363,-0.001417989
9.323400993,-0.015422935
9.323767623,-0.002481218
9.324134253,0.007042813
9.324500883,-0.007246225
9.324867513,0.00426114
9.325234143,-0.025535283
9.325600773,-0.002230777
9.325967403,-0.035822121
9.326334033,0.002827696
9.326700663,-0.02494694
9.327067293,0.009553258
9.327433923,-0.015125782
9.327800553,0.002020486
9.328167183,-0.000942004
9.328533813,0.006497857
9.328900443,0.011281858
9.329267073,0.001070534
9.329633703,0.021445139
9.330000333,-0.00908997
9.330366963,0.017443366
9.330733593,-0.014290695
9.331100223,0.01448328
9.331466853,-0.033458338
9.331833483,-0.007827447
9.332200113,-0.034189692
9.332566743,-0.008318513
9.332933373,-0.019336871
9.333300003,-0.000567123
9.333666633,0.009307272
9.334033263,0.006680331
9.334399893,0.020559779
9.334766523,0.007057248
9.335133153,0.04082506
9.335499783,0.014744254
9.335866413,0.048653888
9.336233043,0.014274667
9.336599673,0.032872612
9.336966303,-0.000716544
9.337332933,0.014515642
9.337699563,-0.012349944
9.338066193,-0.020855806
9.338432823,-0.032426764
9.338799453,-0.042352199
9.339166083,-0.014092123
9.339532713,-0.024977584
9.339899343,0.011342617
9.340265973,-0.005619036
9.340632603,0.026673994
9.340999233,0.001901221
9.341365863,0.04369833
9.341732493,0.029523292
9.342099123,0.042907477
9.342465753,0.020320389
9.342832383,0.015946592
9.343199013,0.020189629
9.343565643,-0.002539753
9.343932273,0.002129297
9.344298903,-0.029034011
9.344665533,-0.012633939
9.345032163,-0.05684401
9.345398793,-0.01365426
9.345765423,-0.03465311
9.346132053,0.01077344
9.346498683,-0.014229603
9.346865313,0.017451792
9.347231943,0.017386366
9.347598573,0.034400394
9.347965203,0.036267048
9.348331833,0.030525418
9.348698463,0.040819919
9.349065093,0.005697269
9.349431723,0.017899725
9.349798353,-0.017496992
9.350164984,0.012769696
9.350531614,-0.02884761
9.350898244,-0.000678067
9.351264874,-0.033783634
9.351631504,-0.008746299
9.351998134,-0.024354819
9.352364764,-0.003060704
9.352731394,0.008999347
9.353098024,0.009232478
9.353464654,0.026766288
9.353831284,0.016939595
9.354197914,0.04598722
9.354564544,0.016579178
9.354931174,0.047227033
9.355297804,0.005397646
9.355664434,0.02150584
9.356031064,-0.011671488
9.356397694,-0.00077828
9.356764324,-0.01848297
9.357130954,-0.010650293
9.357497584,-0.013082764
9.357864214,-0.021278682
9.358230844,0.002348421
9.358597474,-0.007979602
9.358964104,0.027681975
9.359330734,0.006584631
9.359697364,0.041691968
9.360063994,0.004735914
9.360430624,0.045271494
9.360797254,0.020482929
9.361163884,0.04504614
9.361530514,0.007480674
9.361897144,0.009439228
9.362263774,-0.009627089
9.362630404,-0.009278557
9.362997034,-0.007121708
9.363363664,-0.022365627
9.363730294,0.000489286
9.364096924,-0.023024151
9.364463554,0.012924047
9.364830184,-0.010773924
9.365196814,0.031440839
9.365563444,0.005974477
9.365930074,0.035288912
9.366296704,0.020658862
9.366663334,0.030811983
9.367029964,0.027386627
9.367396594,0.020840951
9.367763224,0.025553978
9.368129854,-0.004498272
9.368496484,0.008703894
9.368863114,-0.031646266
9.369229744,0.000161348
9.369596374,-0.029963445
9.369963004,-0.000364843
9.370329634,-0.022934314
9.370696264,0.008207038
9.371062894,-0.001756331
9.371429524,0.023731604
9.371796154,0.037451784
9.372162784,0.034816375
9.372529414,0.040584491
9.372896044,0.017999237
9.373262674,0.04532421
9.373629304,0.015241354
9.373995934,0.041159065
9.374362564,-0.014948995
9.374729194,0.01207615
9.375095824,-0.032546888
9.375462454,-0.011036318
9.375829084,-0.028669019
9.376195714,-0.012683915
9.376562344,-0.018281498
9.376928974,-0.011348633
9.377295604,0.010369471
9.377662234,0.012648463
9.378028864,0.044710035
9.378395494,0.03376875
9.378762124,0.062739086
9.379128754,0.037174781
9.379495384,0.064864582
9.379862014,0.035889136
9.380228644,0.050534068
9.380595274,0.015727367
9.380961904,0.017622763
9.381328534,0.010969409
9.381695164,-0.009878631
9.382061794,-0.007632876
9.382428424,-0.030157318
9.382795054,-0.006700833
9.383161684,-0.034173398
9.383528314,0.003323741
9.383894944,-0.009300366
9.384261574,0.038020005
9.384628204,0.022323479
9.384994834,0.054913837
9.385361464,0.031398926
9.385728094,0.042697637
9.386094724,0.032880678
9.386461354,0.035045447
9.386827984,0.045822578
9.387194614,0.016021084
9.387561244,0.02444944
9.387927874,-0.025234819
9.388294504,0.003287294
9.388661134,-0.027698278
9.389027764,0.00686831
9.389394394,-0.032430043
9.389761024,-0.002309371
9.390127654,-0.032411291
9.390494284,-0.001998499
9.390860914,0.005246817
9.391227544,0.016104971
9.391594174,0.033395948
9.391960804,0.032610317
9.392327434,0.04927858
9.392694064,0.024203695
9.393060694,0.041146866
9.393427324,0.006976443
9.393793954,0.026033254
9.394160584,-0.020794214
9.394527214,-0.002582716
9.394893844,-0.029597482
9.395260474,-0.019529266
9.395627104,-0.035911548
9.395993734,-0.038914593
9.396360364,-0.032859794
9.396726994,-0.035250265
9.397093624,0.000162054
9.397460254,-0.008482052
9.397826884,0.035428049
9.398193514,0.016937551
9.398560144,0.052039551
9.398926774,0.02080207
9.399293404,0.053410296
9.399660034,0.022602747
9.400026664,0.026825793
9.400393294,-0.000452675
9.400759924,-0.026981094
9.401126554,-0.038780997
9.401493184,-0.047301592
9.401859814,-0.024040225
9.402226444,-0.052071524
9.402593074,-0.014979462
9.402959704,-0.040580516
9.403326334,0.01575215
9.403692964,-0.003672715
9.404059594,0.043938113
9.404426224,0.026049528
9.404792854,0.044168494
9.405159484,0.032302771
9.405526114,0.037827151
9.405892744,0.037242779
9.406259374,0.015878343
9.406626004,0.004262043
9.406992634,-0.041887488
9.407359264,-0.034231183
9.407725894,-0.065924003
9.408092524,-0.029186878
9.408459154,-0.047121791
9.408825784,-0.004749584
9.409192414,-0.020641802
9.409559044,0.017284431
9.409925674,0.018068904
9.410292304,0.042413234
9.410658934,0.052999994
9.411025564,0.042674506
9.411392194,0.054952014
9.411758824,0.022827261
9.412125454,0.030706557
9.412492084,-0.013633729
9.412858714,0.004663625
9.413225344,-0.048294008
9.413591974,-0.028832535
9.413958604,-0.055790623
9.414325234,-0.036715206
9.414691864,-0.039463956
9.415058494,-0.022681639
9.415425124,-0.003283952
9.415791754,-0.005072805
9.416158384,0.024043477
9.416525014,0.020076306
9.416891644,0.063140287
9.417258274,0.034351929
9.417624904,0.063658012
9.417991534,0.026294864
9.418358164,0.051545321
9.418724794,0.012544363
9.419091424,0.017486977
9.419458054,-0.017106049
9.419824684,-0.025978106
9.420191314,-0.060384243
9.420557944,-0.06999701
9.420924574,-0.042130124
9.421291204,-0.05143477
9.421657834,-0.00985063
9.422024464,-0.027062345
9.422391094,0.016752642
9.422757724,0.004093332
9.423124354,0.05011794
9.423490984,0.039644079
9.423857614,0.06948648
9.424224244,0.044620533
9.424590874,0.042928533
9.424957504,0.030479303
9.425324134,0.006598701
9.425690764,0.00753278
9.426057394,-0.032958336
9.426424024,-0.02818474
9.426790654,-0.072334563
9.427157284,-0.048122699
9.427523914,-0.072339604
9.427890544,-0.030640489
9.428257174,-0.048132233
9.428623804,-0.004574945
9.428990434,-0.004767802
9.429357064,0.022764942
9.429723694,0.039976236
9.430090324,0.047370346
9.430456954,0.062728699
9.430823584,0.035495336
9.431190214,0.054693137
9.431556844,0.011508477
9.431923474,0.033203537
9.432290104,-0.022630394
9.432656734,-0.002218045
9.433023364,-0.054392614
9.433389994,-0.035465073
9.433756624,-0.062660958
9.434123254,-0.045043493
9.434489884,-0.036284549
9.434856514,-0.027615462
9.435223144,-0.002571293
9.435589774,0.002231676
9.435956404,0.049983264
9.436323034,0.040472985
9.436689664,0.078077703
9.437056294,0.046905863
9.437422924,0.062952617
9.437789554,0.020358036
9.438156184,0.023948846
9.438522814,0.00254631
9.438889444,-0.002167636
9.439256074,-0.02675703
9.439622704,-0.043899263
9.439989334,-0.039499136
9.440355964,-0.067074822
9.440722594,-0.029760462
9.441089224,-0.047449634
9.441455854,0.003405055
9.441822484,-0.015275639
9.442189114,0.035918982
9.442555744,0.027689892
9.442922374,0.061782245
9.443289004,0.043156437
9.443655634,0.050243856
9.444022264,0.036578468
9.444388894,0.016390413
9.444755524,0.011844816
9.445122154,-0.024041572
9.445488784,-0.017076102
9.445855414,-0.058720006
9.446222044,-0.021826459
9.446588674,-0.048319248
9.446955304,-0.003871571
9.447321934,-0.032253409
9.447688564,0.000280302
9.448055194,-0.016562404
9.448421824,0.007920376
9.448788454,0.013119569
9.449155084,0.030140421
9.449521714,0.045547304
9.449888344,0.031148458
9.450254975,0.036967435
9.450621605,0.00130833
9.450988235,0.025140138
9.451354865,-0.024990355
9.451721495,-0.004961479
9.452088125,-0.052930336
9.452454755,-0.035959395
9.452821385,-0.050927688
9.453188015,-0.029859337
9.453554645,-0.019440028
9.453921275,-0.008499383
9.454287905,0.009728546
9.454654535,-0.00158615
9.455021165,0.03798219
9.455387795,0.017069426
9.455754425,0.055028445
9.456121055,0.026108862
9.456487685,0.050084781
9.456854315,0.000956828
9.457220945,0.01602014
9.457587575,-0.01675007
9.457954205,-0.022227809
9.458320835,-0.053316067
9.458687465,-0.057691413
9.459054095,-0.04654772
9.459420725,-0.048643732
9.459787355,-0.00655051
9.460153985,-0.022399364
9.460520615,0.024853534
9.460887245,-0.005619508
9.461253875,0.041900342
9.461620505,0.025336592
9.461987135,0.062247186
9.462353765,0.032811332
9.462720395,0.048864445
9.463087025,0.029076491
9.463453655,0.017973654
9.463820285,0.001195248
9.464186915,-0.022492918
9.464553545,-0.027109647
9.464920175,-0.074417152
9.465286805,-0.049543687
9.465653435,-0.067489513
9.466020065,-0.018168291
9.466386695,-0.024192776
9.466753325,0.026883499
9.467119955,0.019986177
9.467486585,0.042159564
9.467853215,0.040629529
9.468219845,0.042427994
9.468586475,0.066429882
9.468953105,0.04624787
9.469319735,0.050474279
9.469686365,0.002655219
9.470052995,0.014883651
9.470419625,-0.042146965
9.470786255,-0.015492222
9.471152885,-0.073215082
9.471519515,-0.055099839
9.471886145,-0.083553853
9.472252775,-0.050871405
9.472619405,-0.038679016
9.472986035,-0.006838249
9.473352665,0.01570212
9.473719295,0.019220285
9.474085925,0.048542201
9.474452555,0.03279373
9.474819185,0.068222646
9.475185815,0.02904421
9.475552445,0.052779268
9.475919075,-0.002168612
9.476285705,0.015126367
9.476652335,-0.020551639
9.477018965,-0.006882654
9.477385595,-0.030409904
9.477752225,-0.040974118
9.478118855,-0.044430818
9.478485485,-0.046123759
9.478852115,-0.017131225
9.479218745,-0.018999506
9.479585375,0.025527255
9.479952005,0.01062616
9.480318635,0.04723647
9.480685265,0.026995033
9.481051895,0.051375059
9.481418525,0.026201938
9.481785155,0.035087432
9.482151785,0.009138829
9.482518415,-0.002892544
9.482885045,-0.01207586
9.483251675,-0.029126496
9.483618305,-0.013581344
9.483984935,-0.04075494
9.484351565,-0.016481564
9.484718195,-0.054284216
9.485084825,-0.007903079
9.485451455,-0.030532822
9.485818085,0.020573597
9.486184715,0.008106463
9.486551345,0.040842854
9.486917975,0.027355412
9.487284605,0.04239031
9.487651235,0.04742617
9.488017865,0.03113189
9.488384495,0.032071566
9.488751125,-0.005299884
9.489117755,0.007564949
9.489484385,-0.032736771
9.489851015,-0.011326613
9.490217645,-0.050421335
9.490584275,-0.014631415
9.490950905,-0.043672479
9.491317535,-0.010190662
9.491684165,-0.0062528
9.492050795,0.013524338
9.492417425,0.013951175
9.492784055,0.008302473
9.493150685,0.030353882
9.493517315,0.01992951
9.493883945,0.054066493
9.494250575,0.028547028
9.494617205,0.050305513
9.494983835,0.002564081
9.495350465,0.010994618
9.495717095,-0.023667178
9.496083725,-0.005076667
9.496450355,-0.027582351
9.496816985,-0.019756902
9.497183615,-0.006798883
9.497550245,-0.008420874
9.497916875,0.010044948
9.498283505,0.006773985
9.498650135,0.048794251
9.499016765,0.01703177
9.499383395,0.049474271
9.499750025,0.014985657
9.500116655,0.045709479
9.500483285,0.011373066
9.500849915,0.027283999
9.501216545,0.004639554
9.501583175,0.001688597
9.501949805,-0.010716533
9.502316435,-0.022856786
9.502683065,-0.005523425
9.503049695,-0.025895418
9.503416325,0.00652935
9.503782955,-0.018515385
9.504149585,0.020416753
9.504516215,0.004573311
9.504882845,0.050217384
9.505249475,0.036519048
9.505616105,0.063957778
9.505982735,0.036989468
9.506349365,0.04688529
9.506715995,0.048933453
9.507082625,0.043137865
9.507449255,0.039051706
9.507815885,0.00220272
9.508182515,0.013459981
9.508549145,-0.019347336
9.508915775,0.002215318
9.509282405,-0.0315115
9.509649035,-0.004628111
9.510015665,-0.033007744
9.510382295,-0.001516967
9.510748925,0.001652188
9.511115555,0.028810907
9.511482185,0.046135277
9.511848815,0.043910792
9.512215445,0.068935506
9.512582075,0.040267731
9.512948705,0.062355453
9.513315335,0.02372708
9.513681965,0.050963706
9.514048595,-0.007595674
9.514415225,0.009129614
9.514781855,-0.027487145
9.515148485,0.002820098
9.515515115,-0.017210645
9.515881745,-0.005810272
9.516248375,-0.007683697
9.516615005,-0.009504513
9.516981635,0.001624551
9.517348265,-0.006295282
9.517714895,0.033450081
9.518081525,0.009952714
9.518448155,0.044920727
9.518814785,0.011615379
9.519181415,0.042271637
9.519548045,0.002203095
9.519914675,0.018087603
9.520281305,-0.011097424
9.520647935,-0.002226356
