wavenumer,Aavg
9.118821451,-0.014543494
9.119188081,0.023982821
9.119554711,-0.052453551
9.119921341,0.01300005
9.120287971,-0.054739243
9.120654601,0.022563681
9.121021231,-0.031464785
9.121387861,0.032728535
9.121754491,-0.019950059
9.122121121,0.021022232
9.122487751,0.029773213
9.122854381,0.027340354
9.123221011,0.04356763
9.123587641,0.004654966
9.123954271,0.052001388
9.124320901,-0.011827722
9.124687531,0.044673057
9.125054161,-0.035510328
9.125420791,0.027393025
9.125787421,-0.06386987
9.126154051,-0.01124328
9.126520681,-0.051895109
9.126887311,-0.01652626
9.127253941,-0.041017857
9.127620571,-0.034498677
9.127987201,-0.00044415
9.128353831,-0.016957427
9.128720461,0.04267762
9.129087091,0.005852539
9.129453721,0.083535327
9.129820351,0.009610667
9.130186981,0.058165515
9.130553611,-0.009640707
9.130920241,0.032128116
9.131286871,-0.020028259
9.131653501,0.005351482
9.132020131,-0.002837387
9.132386761,-0.016591821
9.132753391,-0.009656854
9.133120021,-0.044173544
9.133486651,0.018812002
9.133853281,-0.048218189
9.134219911,0.025065227
9.134586541,-0.047475202
9.134953171,0.03646779
9.135319801,-0.015866823
9.135686431,0.058922872
9.136053061,0.023118448
9.136419691,0.05274493
9.136786321,0.022542932
9.137152951,0.013150525
9.137519581,0.021472569
9.137886211,-0.012132046
9.138252841,0.027878705
9.138619471,-0.045885325
9.138986101,0.016675685
9.139352731,-0.056590832
9.139719361,0.009359136
9.140085991,-0.051230882
9.140452621,0.013962573
9.140819251,-0.042828173
9.141185881,-0.001870709
9.141552511,0.000894162
9.141919141,0.025046718
9.142285771,0.04339086
9.142652401,0.011691764
9.143019031,0.062933009
9.143385661,0.010898056
9.143752291,0.068895447
9.144118921,-0.00877792
9.144485551,0.045952537
9.144852181,-0.046020404
9.145218811,-0.007770585
9.145585441,-0.051254708
9.145952071,-0.018918417
9.146318701,-0.037672225
9.146685331,-0.039209328
9.147051961,-0.021343277
9.147418591,-0.052353138
9.147785221,0.004141167
9.148151851,-0.038165442
9.148518481,0.04366622
9.148885111,-0.022487005
9.149251741,0.055229979
9.149618371,-0.010097349
9.149985001,0.047144454
9.150351632,-0.010058848
9.150718262,0.030127624
9.151084892,-0.000763257
9.151451522,0.004248253
9.151818152,-0.006543721
9.152184782,-0.050789991
9.152551412,-0.003359748
9.152918042,-0.059796266
9.153284672,-0.005322326
9.153651302,-0.085368747
9.154017932,0.002387316
9.154384562,-0.050889754
9.154751192,0.020153048
9.155117822,-0.012253256
9.155484452,0.035341992
9.155851082,-0.000690118
9.156217712,0.006412701
9.156584342,0.021874216
9.156950972,-0.000316015
9.157317602,0.034420472
9.157684232,-0.026917128
9.158050862,0.022456508
9.158417492,-0.0438676
9.158784122,0.021044231
9.159150752,-0.042644008
9.159517382,0.018239176
9.159884012,-0.035365782
9.160250642,0.008587883
9.160617272,0.005601827
9.160983902,0.018950505
9.161350532,0.027296542
9.161717162,0.001670331
9.162083792,0.047457646
9.162450422,-0.019738254
9.162817052,0.029283891
9.163183682,-0.044020599
9.163550312,0.025543137
9.163916942,-0.05630387
9.164283572,0.008133686
9.164650202,-0.038851595
9.165016832,0.014448251
9.165383462,-0.014123767
9.165750092,0.015444222
9.166116722,0.031130573
9.166483352,0.009265639
9.166849982,0.04373857
9.167216612,-0.005170183
9.167583242,0.060358484
9.167949872,-0.015332987
9.168316502,0.05053968
9.168683132,-0.030228898
9.169049762,0.019590152
9.169416392,-0.045174262
9.169783022,-0.002150085
9.170149652,-0.037424109
9.170516282,-0.029984333
9.170882912,-0.042024546
9.171249542,-0.055926223
9.171616172,-0.004251985
9.171982802,-0.029660475
9.172349432,0.0401671
9.172716062,-0.009024076
9.173082692,0.068223519
9.173449322,0.014264106
9.173815952,0.078370799
9.174182582,0.032520611
9.174549212,0.064189407
9.174915842,0.001165775
9.175282472,-0.000663348
9.175649102,-0.009137867
9.176015732,-0.033597901
9.176382362,-0.005453404
9.176748992,-0.067414448
9.177115622,-0.000393321
9.177482252,-0.068715075
9.177848882,0.01290917
9.178215512,-0.041552548
9.178582142,0.042795422
9.178948772,-0.006559052
9.179315402,0.053816584
9.179682032,0.034811895
9.180048662,0.058491127
9.180415292,0.040097261
9.180781922,0.032664559
9.181148552,0.057310755
9.181515182,-0.01209102
9.181881812,0.020408968
9.182248442,-0.053837041
9.182615072,0.00816128
9.182981702,-0.073128879
9.183348332,-0.001039263
9.183714962,-0.065113442
9.184081592,-0.016218424
9.184448222,-0.050688147
9.184814852,-0.015682695
9.185181482,0.00901333
9.185548112,0.000819273
9.185914742,0.035077723
9.186281372,-0.003142384
9.186648002,0.065673735
9.187014632,0.008681416
9.187381262,0.072406313
9.187747892,-0.007286223
9.188114522,0.047217835
9.188481152,-0.034423876
9.188847782,0.003600179
9.189214412,-0.02954627
9.189581042,-0.012085962
9.189947672,-0.031342742
9.190314302,-0.048552017
9.190680932,-0.012132693
9.191047562,-0.049869967
9.191414192,0.012730331
9.191780822,-0.051522844
9.192147452,0.028673196
9.192514082,-0.039381036
9.192880712,0.038557049
9.193247342,-0.017133079
9.193613972,0.051383911
9.193980602,0.007803305
9.194347232,0.034275524
9.194713862,0.023473513
9.195080492,0.010514758
9.195447122,0.023267743
9.195813752,-0.019153596
9.196180382,0.032073756
9.196547012,-0.036727065
9.196913642,0.018972827
9.197280272,-0.058898711
9.197646902,0.007308646
9.198013532,-0.056004514
9.198380162,0.003640801
9.198746792,-0.027281392
9.199113422,0.003917736
9.199480052,-0.002857315
9.199846682,0.00149682
9.200213312,0.032846879
9.200579942,-0.00746314
9.200946572,0.034063262
9.201313202,-0.027215846
9.201679832,0.042605633
9.202046462,-0.025169747
9.202413092,0.045185836
9.202779722,-0.017980953
9.203146352,0.030463399
9.203512982,-0.023462868
9.203879612,0.003880346
9.204246242,-0.001985155
9.204612872,-0.011203997
9.204979502,0.00570876
9.205346132,-0.04012176
9.205712762,0.020410001
9.206079392,-0.033662376
9.206446022,0.042925281
9.206812652,-0.026431012
9.207179282,0.050696585
9.207545912,-0.028466252
9.207912542,0.021101402
9.208279172,-0.015254083
9.208645802,0.021083413
9.209012432,-0.004553031
9.209379062,-0.002793812
9.209745692,0.025374073
9.210112322,-0.000658952
9.210478952,0.042964316
9.210845582,-0.012361668
9.211212212,0.061385675
9.211578842,-0.022314591
9.211945472,0.038473827
9.212312102,-0.023327758
9.212678732,0.029264106
9.213045362,-0.024305302
9.213411992,0.008031114
9.213778622,-0.006015663
9.214145252,-0.010576253
9.214511882,-0.000876455
9.214878512,-0.03774572
9.215245142,0.01594054
9.215611772,-0.04468128
9.215978402,0.026258215
9.216345032,-0.034817032
9.216711662,0.04363137
9.217078292,-0.011637022
9.217444922,0.045866966
9.217811552,0.004109589
9.218178182,0.02904207
9.218544812,-0.00336031
9.218911442,-0.005352975
9.219278072,0.018962232
9.219644702,-0.013676287
9.220011332,0.026096449
9.220377962,-0.0462658
9.220744592,0.021341623
9.221111222,-0.056005472
9.221477852,0.023419587
9.221844482,-0.042850883
9.222211112,0.016805962
9.222577742,-0.036123182
9.222944372,0.007786879
9.223311002,-0.00024409
9.223677632,0.020262243
9.224044262,0.042153639
9.224410892,0.015004262
9.224777522,0.058469544
9.225144152,0.002799103
9.225510782,0.061352774
9.225877412,-0.012257746
9.226244042,0.048735062
9.226610672,-0.039534837
9.226977302,0.01671984
9.227343932,-0.027781355
9.227710562,0.006287917
9.228077192,-0.025585996
9.228443822,-0.018021908
9.228810452,0.000467112
9.229177082,-0.025058656
9.229543712,0.020176202
9.229910342,-0.013079585
9.230276972,0.066866411
9.230643602,0.002265922
9.231010232,0.071516417
9.231376862,0.003420911
9.231743492,0.066340291
9.232110122,0.004672185
9.232476752,0.038255682
9.232843382,0.016085828
9.233210012,0.012860349
9.233576642,0.01231538
9.233943272,-0.021371149
9.234309902,0.026099574
9.234676532,-0.035888555
9.235043162,0.019359041
9.235409792,-0.062310604
9.235776422,0.019024615
9.236143052,-0.04834369
9.236509682,0.034618349
9.236876312,-0.007315898
9.237242942,0.040890719
9.237609572,0.00131623
9.237976202,0.012819102
9.238342832,0.02801813
9.238709462,0.005622894
9.239076092,0.024429033
9.239442722,-0.031879524
9.239809352,0.033254064
9.240175982,-0.035524326
9.240542612,0.037370694
9.240909242,-0.027801876
9.241275872,0.0343828
9.241642502,-0.036269362
9.242009132,-0.003816797
9.242375762,-0.012977826
9.242742392,-0.0101281
9.243109022,-0.004625407
9.243475652,-0.025457846
9.243842282,0.022437563
9.244208912,-0.039121884
9.244575542,0.021225837
9.244942172,-0.043864362
9.245308802,0.02832939
9.245675432,-0.046293968
9.246042062,0.023587544
9.246408692,-0.016903045
9.246775322,0.031788315
9.247141952,0.006315336
9.247508582,0.022674085
9.247875212,0.030176555
9.248241842,-0.005084744
9.248608472,0.017622781
9.248975102,-0.042924272
9.249341732,0.026089297
9.249708362,-0.048988711
9.250074993,0.025134977
9.250441623,-0.049598713
9.250808253,0.019574331
9.251174883,-0.037636383
9.251541513,0.017748789
9.251908143,-0.015606518
9.252274773,0.002909154
9.252641403,-0.005798813
9.253008033,-0.011577114
9.253374663,0.039977377
9.253741293,0.008636786
9.254107923,0.062120395
9.254474553,0.004950432
9.254841183,0.076533527
9.255207813,-0.003441015
9.255574443,0.045568259
9.255941073,-0.016520011
9.256307703,0.018841603
9.256674333,-0.032512446
9.257040963,-0.023334602
9.257407593,-0.02055509
9.257774223,-0.04581954
9.258140853,-0.008862696
9.258507483,-0.055532499
9.258874113,0.017060815
9.259240743,-0.04806675
9.259607373,0.028359609
9.259974003,-0.027521487
9.260340633,0.046371801
9.260707263,-0.012428837
9.261073893,0.037769194
9.261440523,0.015624965
9.261807153,0.038454696
9.262173783,0.02386406
9.262540413,-0.003859757
9.262907043,0.028055174
9.263273673,-0.030461493
9.263640303,0.011413408
9.264006933,-0.05524395
9.264373563,0.024811635
9.264740193,-0.05370789
9.265106823,0.013719942
9.265473453,-0.04660581
9.265840083,0.006845236
9.266206713,-0.029445294
9.266573343,0.009289877
9.266939973,0.018588625
9.267306603,0.007385449
9.267673233,0.027075281
9.268039863,-0.005507029
9.268406493,0.045923508
9.268773123,-0.014993841
9.269139753,0.049405057
9.269506383,-0.023545426
9.269873013,0.032112704
9.270239643,-0.045045119
9.270606273,0.00020787
9.270972903,-0.031942288
9.271339533,-0.011981513
9.271706163,-0.024794923
9.272072793,-0.026600169
9.272439423,0.016869567
9.272806053,-0.016404272
9.273172683,0.039174639
9.273539313,-0.021082758
9.273905943,0.050738829
9.274272573,-0.024916714
9.274639203,0.051883093
9.275005833,-0.008478944
9.275372463,0.045551028
9.275739093,-0.00081199
9.276105723,0.018788598
9.276472353,0.012994402
9.276838983,-0.006087872
9.277205613,0.012539799
9.277572243,-0.024553447
9.277938873,0.035134467
9.278305503,-0.038204323
9.278672133,0.031923077
9.279038763,-0.030478251
9.279405393,0.048329708
9.279772023,-0.016666246
9.280138653,0.028070745
9.280505283,-0.027497599
9.280871913,-0.001677835
9.281238543,-0.018635919
9.281605173,-0.014667821
9.281971803,0.0185008
9.282338433,-0.013570323
9.282705063,0.022849227
9.283071693,-0.032605065
9.283438323,0.044455804
9.283804953,-0.031177617
9.284171583,0.038796874
9.284538213,-0.017000055
9.284904843,0.038719958
9.285271473,-0.010760147
9.285638103,0.01939408
9.286004733,0.023147829
9.286371363,0.003770238
9.286737993,0.008619637
9.287104623,-0.043787881
9.287471253,0.005446701
9.287837883,-0.052727105
9.288204513,0.024545819
9.288571143,-0.041456903
9.288937773,0.029930374
9.289304403,-0.044442023
9.289671033,0.014375636
9.290037663,-0.024209486
9.290404293,0.008853049
9.290770923,-0.010263134
9.291137553,-0.004966985
9.291504183,0.034669782
9.291870813,0.014009137
9.292237443,0.066704164
9.292604073,0.002459881
9.292970703,0.06221119
9.293337333,-0.030347374
9.293703963,0.032566344
9.294070593,-0.041660406
9.294437223,0.01750964
9.294803853,-0.048181198
9.295170483,-0.013031888
9.295537113,-0.022275044
9.295903743,-0.016103199
9.296270373,-0.001961789
9.296637003,-0.026606276
9.297003633,0.030043334
9.297370263,-0.028727167
9.297736893,0.037306894
9.298103523,-0.02087116
9.298470153,0.06096144
9.298836783,-0.005750395
9.299203413,0.055903066
9.299570043,0.007636905
9.299936673,0.032528568
9.300303303,0.005041521
9.300669933,5.17697E-05
9.301036563,0.017973247
9.301403193,-0.020652813
9.301769823,0.020874005
9.302136453,-0.046276141
9.302503083,0.028129124
9.302869713,-0.041694806
9.303236343,0.03831051
9.303602973,-0.024463097
9.303969603,0.031826576
9.304336233,-0.024190608
9.304702863,0.019865722
9.305069493,0.018479623
9.305436123,0.027506264
9.305802753,0.037361914
9.306169383,0.001723129
9.306536013,0.052999069
9.306902643,-0.002854826
9.307269273,0.050891162
9.307635903,-0.030091134
9.308002533,0.033888457
9.308369163,-0.056261381
9.308735793,0.004769147
9.309102423,-0.038100224
9.309469053,0.006313715
9.309835683,-0.025697298
9.310202313,-0.012680424
9.310568943,0.001704324
9.310935573,-0.019602388
9.311302203,0.023850342
9.311668833,-0.021333676
9.312035463,0.04786222
9.312402093,-0.025915352
9.312768723,0.03869711
9.313135353,-0.027565983
9.313501983,0.037097867
9.313868613,-0.019886582
9.314235243,0.01493505
9.314601873,-0.010530549
9.314968503,-0.012711141
9.315335133,-0.010505321
9.315701763,-0.035371978
9.316068393,0.020378354
9.316435023,-0.038654776
9.316801653,0.030226723
9.317168283,-0.035608656
9.317534913,0.042959926
9.317901543,-0.030528877
9.318268173,0.032683193
9.318634803,-0.017950066
9.319001433,0.027712477
9.319368063,-0.017985871
9.319734693,-0.00231672
9.320101323,0.012947043
9.320467953,-0.003828355
9.320834583,0.027183951
9.321201213,-0.028412789
9.321567843,0.028594373
9.321934473,-0.044438156
9.322301103,0.025327334
9.322667733,-0.039992042
9.323034363,0.02638842
9.323400993,-0.033689318
9.323767623,0.016363599
9.324134253,-0.005930672
9.324500883,0.006719801
9.324867513,-0.002293498
9.325234143,-0.0298504
9.325600773,0.002650242
9.325967403,-0.045401245
9.326334033,0.014935081
9.326700663,-0.045894812
9.327067293,0.034239979
9.327433923,-0.038753673
9.327800553,0.027059309
9.328167183,-0.019021437
9.328533813,0.030806463
9.328900443,-0.004081743
9.329267073,0.011028188
9.329633703,0.021404771
9.330000333,-0.00534801
9.330366963,0.024385983
9.330733593,-0.029843526
9.331100223,0.024924059
9.331466853,-0.058838084
9.331833483,0.008394214
9.332200113,-0.066041184
9.332566743,0.011639117
9.332933373,-0.04023055
9.333300003,0.020165895
9.333666633,0.00233731
9.334033263,0.022699886
9.334399893,0.012270086
9.334766523,0.00805885
9.335133153,0.056905687
9.335499783,0.018357517
9.335866413,0.069156442
9.336233043,0.000778534
9.336599673,0.062069737
9.336966303,-0.025845625
9.337332933,0.030341667
9.337699563,-0.045010315
9.338066193,-0.009559414
9.338432823,-0.068711412
9.338799453,-0.043305933
9.339166083,-0.026372201
9.339532713,-0.023443262
9.339899343,0.013933472
9.340265973,-0.015270207
9.340632603,0.048094785
9.340999233,-0.00520977
9.341365863,0.07130735
9.341732493,0.015671252
9.342099123,0.071816014
9.342465753,0.003592574
9.342832383,0.035970874
9.343199013,0.010107829
9.343565643,0.011717268
9.343932273,-0.01150455
9.344298903,-0.036122322
9.344665533,-0.010243636
9.345032163,-0.067661493
9.345398793,-0.007100424
9.345765423,-0.060758671
9.346132053,0.029721733
9.346498683,-0.033714001
9.346865313,0.047682778
9.347231943,-0.000424924
9.347598573,0.061347078
9.347965203,0.022384768
9.348331833,0.045726268
9.348698463,0.038919841
9.349065093,0.016241619
9.349431723,0.021491784
9.349798353,-0.026217137
9.350164984,0.02552864
9.350531614,-0.049513453
9.350898244,0.015378155
9.351264874,-0.0601271
9.351631504,0.010417656
9.351998134,-0.052203137
9.352364764,0.017843392
9.352731394,-0.004019371
9.353098024,0.029021362
9.353464654,0.022525809
9.353831284,0.029984477
9.354197914,0.05962155
9.354564544,0.021589188
9.354931174,0.061869872
9.355297804,-0.016484929
9.355664434,0.035414387
9.356031064,-0.044156586
9.356397694,0.018538071
9.356764324,-0.044809074
9.357130954,0.003650665
9.357497584,-0.044261856
9.357864214,-0.016444791
9.358230844,-0.007934633
9.358597474,-0.00279382
9.358964104,0.03101844
9.359330734,0.000262576
9.359697364,0.063840661
9.360063994,-0.005120341
9.360430624,0.067207155
9.360797254,0.006749384
9.361163884,0.070399789
9.361530514,-0.017421842
9.361897144,0.024749973
9.362263774,-0.02725663
9.362630404,0.000874203
9.362997034,-0.023706824
9.363363664,-0.021985014
9.363730294,0.005691776
9.364096924,-0.027332327
9.364463554,0.023597673
9.364830184,-0.022319963
9.365196814,0.06518559
9.365563444,0.000195334
9.365930074,0.073995634
9.366296704,0.008264598
9.366663334,0.063030708
9.367029964,0.010681343
9.367396594,0.039488009
9.367763224,0.016925289
9.368129854,-0.00043978
9.368496484,0.000337725
9.368863114,-0.041817369
9.369229744,0.008912193
9.369596374,-0.042833623
9.369963004,0.020645009
9.370329634,-0.042950671
9.370696264,0.035799116
9.371062894,-0.022342678
9.371429524,0.050743249
9.371796154,0.027569011
9.372162784,0.060114716
9.372529414,0.036666481
9.372896044,0.028832895
9.373262674,0.05498184
9.373629304,0.019201647
9.373995934,0.048216464
9.374362564,-0.029850668
9.374729194,0.034880304
9.375095824,-0.063077082
9.375462454,0.000497061
9.375829084,-0.057700907
9.376195714,0.012951574
9.376562344,-0.041995569
9.376928974,0.000598302
9.377295604,-0.001056118
9.377662234,0.024922006
9.378028864,0.045830952
9.378395494,0.030720398
9.378762124,0.088263142
9.379128754,0.033762209
9.379495384,0.085978628
9.379862014,0.011010532
9.380228644,0.077624009
9.380595274,-0.005187846
9.380961904,0.040609076
9.381328534,-0.017244976
9.381695164,0.003391341
9.382061794,-0.029847117
9.382428424,-0.024894753
9.382795054,-0.012361373
9.383161684,-0.033964038
9.383528314,0.012982452
9.383894944,-0.021980958
9.384261574,0.05888271
9.384628204,0.007579604
9.384994834,0.083516299
9.385361464,0.023212299
9.385728094,0.07260586
9.386094724,0.018537287
9.386461354,0.053645053
9.386827984,0.042600548
9.387194614,0.035591775
9.387561244,0.021312544
9.387927874,-0.029469941
9.388294504,0.017225984
9.388661134,-0.045804003
9.389027764,0.014852251
9.389394394,-0.057931312
9.389761024,0.018209782
9.390127654,-0.055161653
9.390494284,0.019987104
9.390860914,-0.011017842
9.391227544,0.047660879
9.391594174,0.025331851
9.391960804,0.044870092
9.392327434,0.057455352
9.392694064,0.031881637
9.393060694,0.057513627
9.393427324,-0.003343975
9.393793954,0.044635132
9.394160584,-0.042487357
9.394527214,0.010589322
9.394893844,-0.055659235
9.395260474,-0.004767716
9.395627104,-0.065814915
9.395993734,-0.019074167
9.396360364,-0.049288146
9.396726994,-0.029240556
9.397093624,-0.015328471
9.397460254,-0.014770802
9.397826884,0.047818694
9.398193514,0.016388566
9.398560144,0.083107088
9.398926774,0.020625926
9.399293404,0.089797113
9.399660034,0.010496685
9.400026664,0.045479624
9.400393294,-0.027557466
9.400759924,-0.011173013
9.401126554,-0.058479114
9.401493184,-0.048086304
9.401859814,-0.027500591
9.402226444,-0.049690272
9.402593074,-0.011459116
9.402959704,-0.057458552
9.403326334,0.032075949
9.403692964,-0.017404228
9.404059594,0.074618244
9.404426224,0.017422601
9.404792854,0.088695039
9.405159484,0.024250295
9.405526114,0.065402563
9.405892744,0.023800315
9.406259374,0.022501521
9.406626004,-0.013250745
9.406992634,-0.055948569
9.407359264,-0.041034189
9.407725894,-0.085576544
9.408092524,-0.019076343
9.408459154,-0.068887636
9.408825784,0.022432026
9.409192414,-0.035372157
9.409559044,0.04267932
9.409925674,0.00676405
9.410292304,0.07006927
9.410658934,0.034319033
9.411025564,0.050054771
9.411392194,0.051601715
9.411758824,0.030754486
9.412125454,0.034393045
9.412492084,-0.031827174
9.412858714,0.013808298
9.413225344,-0.070844999
9.413591974,-0.018045425
9.413958604,-0.094801557
9.414325234,-0.019734976
9.414691864,-0.068988145
9.415058494,-0.006218915
9.415425124,-0.019845635
9.415791754,0.005688706
9.416158384,0.018689872
9.416525014,0.028231233
9.416891644,0.080765064
9.417258274,0.041829614
9.417624904,0.087129501
9.417991534,0.014602021
9.418358164,0.07412854
9.418724794,-0.009899085
9.419091424,0.034720403
9.419458054,-0.050770396
9.419824684,-0.020387748
9.420191314,-0.090779713
9.420557944,-0.068090881
9.420924574,-0.055875219
9.421291204,-0.052171677
9.421657834,-0.012474496
9.422024464,-0.040877561
9.422391094,0.03589728
9.422757724,-0.006736947
9.423124354,0.072383206
9.423490984,0.021899997
9.423857614,0.098457483
9.424224244,0.023493455
9.424590874,0.063660373
9.424957504,0.019843693
9.425324134,0.023087216
9.425690764,-0.010170578
9.426057394,-0.049953985
9.426424024,-0.03723899
9.426790654,-0.093187295
9.427157284,-0.041878319
9.427523914,-0.10069098
9.427890544,-0.015414487
9.428257174,-0.077542576
9.428623804,0.020850623
9.428990434,-0.010941195
9.429357064,0.057982796
9.429723694,0.037245124
9.430090324,0.07451616
9.430456954,0.072064834
9.430823584,0.049020335
9.431190214,0.057772113
9.431556844,0.008214435
9.431923474,0.051558587
9.432290104,-0.037723159
9.432656734,0.016160731
9.433023364,-0.084420971
9.433389994,-0.023897626
9.433756624,-0.098483129
9.434123254,-0.03297514
9.434489884,-0.061837846
9.434856514,-0.018838874
9.435223144,-0.021995104
9.435589774,0.007400695
9.435956404,0.066222539
9.436323034,0.050864064
9.436689664,0.101228574
9.437056294,0.034455816
9.437422924,0.085582898
9.437789554,-0.000161218
9.438156184,0.047926163
9.438522814,-0.023126455
9.438889444,0.009922599
9.439256074,-0.062755858
9.439622704,-0.046930061
9.439989334,-0.061254561
9.440355964,-0.067167305
9.440722594,-0.035862463
9.441089224,-0.058576507
9.441455854,0.018311451
9.441822484,-0.026770186
9.442189114,0.05995423
9.442555744,0.013248953
9.442922374,0.097401394
9.443289004,0.030321088
9.443655634,0.079745433
9.444022264,0.023121968
9.444388894,0.036309618
9.444755524,-0.008375549
9.445122154,-0.035501504
9.445488784,-0.030562704
9.445855414,-0.070780887
9.446222044,-0.022681554
9.446588674,-0.070121752
9.446955304,0.014228135
9.447321934,-0.054796396
9.447688564,0.018678644
9.448055194,-0.039975478
9.448421824,0.039775842
9.448788454,0.002544187
9.449155084,0.048215616
9.449521714,0.041445425
9.449888344,0.039944675
9.450254975,0.035896697
9.450621605,-0.010559945
9.450988235,0.030633775
9.451354865,-0.048303626
9.451721495,-0.00109894
9.452088125,-0.088108421
9.452454755,-0.019203891
9.452821385,-0.08379377
9.453188015,-0.008468887
9.453554645,-0.034564444
9.453921275,0.007529196
9.454287905,-0.007256912
9.454654535,0.010480342
9.455021165,0.051381918
9.455387795,0.02909089
9.455754425,0.073968176
9.456121055,0.022850277
9.456487685,0.080169449
9.456854315,-0.004820094
9.457220945,0.045207537
9.457587575,-0.045741644
9.457954205,-0.008970256
9.458320835,-0.085578925
9.458687465,-0.049407977
9.459054095,-0.065488358
9.459420725,-0.040853257
9.459787355,-0.016679446
9.460153985,-0.023764682
9.460520615,0.043852848
9.460887245,-0.006293334
9.461253875,0.072199316
9.461620505,0.014228205
9.461987135,0.098257642
9.462353765,0.01882929
9.462720395,0.075157115
9.463087025,0.014278464
9.463453655,0.043733123
9.463820285,-0.009871623
9.464186915,-0.021098768
9.464553545,-0.036655718
9.464920175,-0.084236662
9.465286805,-0.054010899
9.465653435,-0.096787381
9.466020065,-0.002353314
9.466386695,-0.044596103
9.466753325,0.050546784
9.467119955,0.003913718
9.467486585,0.073799778
9.467853215,0.029174445
9.468219845,0.07101098
9.468586475,0.062774015
9.468953105,0.064377421
9.469319735,0.049098986
9.469686365,0.001633182
9.470052995,0.028988445
9.470419625,-0.054961862
9.470786255,-0.011892119
9.471152885,-0.11517089
9.471519515,-0.050284129
9.471886145,-0.12488569
9.472252775,-0.036952966
9.472619405,-0.06045075
9.472986035,0.018771467
9.473352665,0.008878448
9.473719295,0.040867901
9.474085925,0.065651244
9.474452555,0.04722093
9.474819185,0.084592997
9.475185815,0.026730032
9.475552445,0.075496749
9.475919075,-0.017028771
9.476285705,0.037812541
9.476652335,-0.041399376
9.477018965,0.018890012
9.477385595,-0.063917566
9.477752225,-0.034882434
9.478118855,-0.065463379
9.478485485,-0.037352821
9.478852115,-0.021911679
9.479218745,-0.013512553
9.479585375,0.045142949
9.479952005,0.011188614
9.480318635,0.070720222
9.480685265,0.013452184
9.481051895,0.083973217
9.481418525,0.010882558
9.481785155,0.057798358
9.482151785,-0.010877857
9.482518415,0.013095744
9.482885045,-0.036288936
9.483251675,-0.026945064
9.483618305,-0.021613423
9.483984935,-0.04312805
9.484351565,-0.020583151
9.484718195,-0.071426266
9.485084825,0.007126778
9.485451455,-0.054131226
9.485818085,0.039126222
9.486184715,-0.01164751
9.486551345,0.070086731
9.486917975,0.016459234
9.487284605,0.07454705
9.487651235,0.04723053
9.488017865,0.051191729
9.488384495,0.027961046
9.488751125,-0.011563509
9.489117755,0.01411696
9.489484385,-0.048806042
9.489851015,-0.002468937
9.490217645,-0.074230142
9.490584275,0.005745749
9.490950905,-0.065273773
9.491317535,0.016346817
9.491684165,-0.026002821
9.492050795,0.040869372
9.492417425,0.004508244
9.492784055,0.03821457
9.493150685,0.042392891
9.493517315,0.03367436
9.493883945,0.062212673
9.494250575,0.023246304
9.494617205,0.075830896
9.494983835,-0.010951796
9.495350465,0.030321999
9.495717095,-0.048428929
9.496083725,0.013648356
9.496450355,-0.056345127
9.496816985,-0.002214472
9.497183615,-0.024031197
9.497550245,0.006245476
9.497916875,0.004531687
9.498283505,0.013830051
9.498650135,0.06918118
9.499016765,0.028185561
9.499383395,0.077765899
9.499750025,0.006615361
9.500116655,0.074345497
9.500483285,0.000942751
9.500849915,0.062827082
9.501216545,-0.016883952
9.501583175,0.025147056
9.501949805,-0.032496005
9.502316435,-0.009565787
9.502683065,-0.012684756
9.503049695,-0.023012255
9.503416325,0.00364496
9.503782955,-0.029155802
9.504149585,0.043470185
9.504516215,0.000495985
9.504882845,0.0849766
9.505249475,0.027290285
9.505616105,0.101749776
9.505982735,0.034011398
9.506349365,0.082462373
9.506715995,0.043369864
9.507082625,0.071646213
9.507449255,0.042158763
9.507815885,0.014777413
9.508182515,0.01485395
9.508549145,-0.030802256
9.508915775,0.008528859
9.509282405,-0.059403653
9.509649035,0.008280936
9.510015665,-0.06420028
9.510382295,0.021480916
9.510748925,-0.018050696
9.511115555,0.057765075
9.511482185,0.030221559
9.511848815,0.066326143
9.512215445,0.066838689
9.512582075,0.051510751
9.512948705,0.064054809
9.513315335,0.016167043
9.513681965,0.054344691
9.514048595,-0.029984632
9.514415225,0.028728221
9.514781855,-0.052824683
9.515148485,0.025388082
9.515515115,-0.049159429
9.515881745,0.009129931
9.516248375,-0.026746006
9.516615005,0.007773114
9.516981635,-0.006107823
9.517348265,0.009237658
9.517714895,0.053086842
9.518081525,0.021777742
9.518448155,0.066152379
9.518814785,0.003856822
9.519181415,0.071706302
9.519548045,-0.008000463
9.519914675,0.050621074
9.520281305,-0.030767457
9.520647935,0.024042796
9.521014565,-0.034025099
9.521381195,0.00085457
9.521747825,-0.007416419
9.522114455,0.006180298
9.522481085,0.018796919
9.522847715,-0.006995373
9.523214345,0.047581129
9.523580975,-0.001416023
9.523947605,0.071413864
9.524314235,0.010401527
9.524680865,0.084763418
9.525047495,0.008732009
9.525414125,0.056477262
9.525780755,0.002450628
9.526147385,0.022243495
9.526514015,-0.019091999
9.526880645,-0.030259677
9.527247275,-0.006866747
9.527613905,-0.044990515
9.527980535,0.009270734
9.528347165,-0.036503395
9.528713795,0.040915305
9.529080425,-0.022207609
9.529447055,0.071108778
9.529813685,0.007389281
9.530180315,0.079463323
